"","GSEA.Mic.m.NM"
"373305",-0.0420448457911812
"373309",0.245249268397563
"373317",-1.47440327806078
"373318",-1.09433031334746
"373321",-0.434789380603093
"373339",-0.250554902887244
"373362",0.0976701009326179
"373364",0.890335669797468
"373367",0.871242929793602
"373376",0.936510372472632
"373380",-0.043943810553853
"373382",0.647762250698061
"373388",0.440634316596488
"373397",-0.540541425593601
"373401",0.667022079037936
"373402",1.64270759356453
"373403",-0.0238497831401691
"373405",-1.21735768805371
"373409",-0.562608645961783
"373417",-1.80288788548642
"373418",0.202560686245648
"373419",-0.0708200016708003
"373420",0.690340661617242
"373422",1.3238171339964
"373423",0.0206848337548463
"373434",-0.209317264249312
"373447",-0.06288866585859
"373457",0.294612560954184
"373469",0.662133393380491
"373470",0.339053408845741
"373471",0.94732892344957
"373472",0.0883369638583009
"373473",-0.0903804469219431
"373476",0.475500335653726
"373479",0.73708010203511
"373482",-0.0914923846835288
"373525",-0.0996036071712942
"378944",0.607587091577102
"378945",1.58734388284852
"393083",-0.732592899070445
"404196",0.729708531065573
"404200",0.910360846868389
"414053",1.11811583024089
"414054",0.924642107321959
"445331",2.48723507670186
"548616",-1.17355929825736
"548617",-0.420859709300001
"548618",-0.871581235549686
"548620",-1.15942439678568
"548623",-1.77618169926273
"574070",-0.512183678697658
"574071",-0.260955310553795
"574545",-0.902920078249449
"574549",0.111937543855267
"574551",-0.272572840712499
"574553",-0.4401029239581
"574554",-0.0910041532562668
"574566",0.760178235217794
"574576",-0.24402466524164
"574582",1.39448629140147
"574588",-1.18072950127446
"574601",-0.458759266695226
"574604",-0.09358772875679
"574611",-1.05614854157989
"574613",0.46526378678405
"574625",-1.21383978625371
"574628",-0.352304327392532
"574639",-0.0935762867350599
"574640",-2.10280149492107
"574660",-0.296995675140594
"574664",1.08204328297488
"574665",-0.420404000142932
"574666",1.1684699581826
"574669",0.439284251868708
"574673",-0.0139147958717282
"574675",0.678196088993332
"574681",0.0469763532889934
"574684",0.557357784624745
"574687",0.128713661914146
"574697",-0.930377101885067
"574701",0.383006450373496
"574714",-0.272561488961555
"574732",-1.02384149830612
"574740",-0.0927343781553854
"574753",0.499693186029854
"574754",0.235993499110012
"574755",0.639771005721077
"574767",-0.497348499686797
"574771",-0.641857886307668
"574779",-0.536741821250864
"574788",0.0367541155585722
"574796",0.584592957223288
"574799",-0.172655194369881
"574807",-2.47319575438245
"574812",-0.452221438792709
"574815",-1.08183357396121
"574825",-0.578339315504464
"574830",0.213340365808902
"574833",0.191131887438819
"574834",0.196658629313387
"574837",0.101204329817216
"574839",1.01898886403961
"574850",-2.32805733600276
"574853",-1.10713389919688
"574856",0.397302367316636
"574863",0.706226732412192
"574867",0.0110579762063069
"574878",0.860708009331091
"574887",-0.179207850181536
"574891",0.226853926048048
"574892",0.0631073657701444
"574895",-0.695719392890471
"574901",-0.0677890402981388
"574926",-0.723434892155665
"574927",-0.541404930456743
"574928",0.425864816262718
"574929",0.466627464698164
"574936",-1.14874799661158
"574945",-0.111832750332082
"574946",-0.917608829187599
"574962",0.540398150240195
"574968",-1.21973310206559
"574971",-0.651282877820664
"574982",-0.23883618227461
"574993",-0.42938162331849
"575018",-0.222229439265263
"575020",-1.36343033493707
"575021",0.906597024677649
"575022",-0.287762757076362
"575025",0.104670992667058
"575030",-1.05497565097891
"575037",-1.98851889159251
"575056",-1.0948307020472
"575062",0.361385483250237
"575063",0.508339502202164
"575065",-0.150699952083733
"575075",-0.523730561070973
"575076",1.60470574045265
"575077",0.917639559784288
"575080",0.0926918806751345
"575087",-0.162948057699165
"575088",-2.05006991036356
"575096",-0.480294961788793
"575114",-0.122197322982968
"575115",-0.848519769210623
"575117",-0.000388409929559628
"575125",-0.334261632898693
"575126",-0.948194059823151
"575132",-0.705373607362547
"575135",0.659869769924907
"575141",-0.0365813386423857
"575168",-0.233698680312295
"575169",0.243492020899027
"575173",-0.359904564201635
"575181",0.0277492836381566
"575184",-0.612083594950276
"575187",-0.77384519684744
"575189",-1.03707464687276
"575190",1.32533467141829
"575192",-1.36328337198285
"575194",0.196459594460777
"575201",-0.212093287387935
"575203",1.07153252393215
"575210",0.237253438202623
"575220",0.0373457282082202
"575225",1.88501158617361
"575234",-0.0808253706831562
"575259",0.473327444902589
"575261",0.912584716130832
"575263",-0.904323642414751
"575271",0.295856907098109
"575277",-0.302707414256118
"575280",0.40429361224607
"575281",-0.669075909553606
"575289",-1.53588154680953
"575294",0.260529467462641
"575312",0.577068493016841
"575313",0.311738186441493
"575318",0.515685633539843
"575323",-0.384483388650332
"575325",-0.330875937572402
"575334",-0.859468862144293
"575335",-0.0804791208500444
"575336",1.18552826349403
"575347",-0.0959531354381236
"575354",-0.913882840415835
"575361",0.554849419334507
"575362",1.00782426090267
"575371",0.576286042822462
"575382",-0.135267741407751
"575392",3.18546639550214
"575396",0.0587169950898551
"575406",1.21471320010277
"575425",-0.262238714833808
"575429",0.0411803737547244
"575433",1.72607681120978
"575435",-0.433052070638266
"575442",-1.30228687824704
"575444",-0.296482615077998
"575452",-0.357027344391789
"575471",-0.571226948863032
"575478",-0.541773253980307
"575482",0.358015345543719
"575488",-0.306832502585045
"575497",0.932284998949896
"575500",-0.332449402018113
"575509",0.0836575966448678
"575510",0.513326791973387
"575515",3.56161157466382
"575524",0.378328920963255
"575537",-0.386475456443083
"575541",1.42118491355104
"575549",0.391602471586028
"575553",0.0102272899427699
"575557",0.755950056383022
"575561",0.780328325094794
"575562",0.641602402973883
"575564",-0.619015493727366
"575570",0.559673142639307
"575576",0.513581049050412
"575587",1.42850429942994
"575589",-0.378228223358342
"575596",-2.07639546582476
"575600",-0.801163495244302
"575602",0.0136745173096863
"575603",0.22597907026994
"575613",-0.195055726476621
"575615",0.0865662443209459
"575632",0.470666938671283
"575637",1.06464331565873
"575643",-0.139616866477005
"575644",-0.468909063352145
"575648",-0.0168984530456963
"575651",-0.549316485937452
"575654",-1.25901740994662
"575659",-0.037277346133387
"575665",-0.0908719575915318
"575673",-0.449421239253142
"575687",-1.16873368296751
"575690",0.894955288128982
"575693",-0.182690667739887
"575695",0.891485740197995
"575710",0.874764378989856
"575712",0.0160494687470484
"575722",0.605706565834159
"575726",0.00313957889111506
"575734",-1.27871963852796
"575735",-0.384754249329718
"575736",-1.02599251230279
"575737",-0.763933115165639
"575741",-1.13494213055749
"575747",-0.132885514281402
"575751",-0.0255493382612978
"575754",-0.757974797850007
"575755",0.636144630574027
"575757",1.87449976621558
"575759",-0.281624286476124
"575764",0.57911131277494
"575768",-0.191051876704016
"575770",0.159062009935864
"575779",-0.492179074299641
"575783",0.185521415266555
"575793",-0.0457465524358123
"575803",-0.715344513506943
"575808",-0.728457235032586
"575810",-0.119177872725118
"575813",-0.703833604171271
"575816",-1.02696682313546
"575819",-0.566792591890368
"575820",0.0607690172630417
"575822",0.197822911756842
"575828",1.1072949908557
"575831",0.527001840968939
"575840",0.161431027015873
"575846",1.25085486789054
"575851",-0.338846727402278
"575865",-0.302162472417699
"575871",-0.716908583631851
"575873",0.321896953892144
"575875",-0.814479728864471
"575876",-1.07244012583401
"575879",0.211820703074741
"575890",-1.2629474417075
"575901",-0.160782211766221
"575915",0.273066705358362
"575920",-0.822449238595347
"575922",0.623093632104246
"575935",0.453560712513991
"575939",-0.569005781464981
"575941",-1.20856675444113
"575946",0.194267050062358
"575952",0.42676538566798
"575955",0.405561227511296
"575960",0.193604028326161
"575965",-0.0116161700085417
"575982",0.0749064274177932
"575987",-0.283930291846217
"575989",0.0831702647795202
"575998",-0.32049632471418
"576005",0.599050405972233
"576006",0.722600478624276
"576016",-0.362629327018383
"576050",-0.264530710331359
"576055",0.145740044614092
"576060",-0.0567143120412207
"576062",-0.248929433700044
"576064",0.336987860096559
"576067",-0.684672875814468
"576072",0.719676496202709
"576076",-1.65361510325979
"576080",-0.243314654755807
"576084",0.809875852197183
"576089",0.167627849684889
"576106",0.604438182229354
"576108",0.0093967861357599
"576115",-0.246585455547892
"576118",0.214336166021886
"576121",-0.0402167900354711
"576124",-0.146539281991063
"576126",-0.239714165804282
"576144",-0.711494277766152
"576157",0.196563897476579
"576161",0.692166646167354
"576168",0.0598027850742327
"576169",0.564079431068102
"576173",-1.5151894640493
"576178",0.32223032300405
"576179",-0.404652894324001
"576181",-0.0821985494866475
"576198",-0.644301307258516
"576205",-1.58591007797141
"576206",-0.164340699000274
"576207",0.500291433637065
"576208",-0.142966844731085
"576217",0.486994266558005
"576218",1.53820968740354
"576221",-0.887426752934712
"576222",0.84823507700733
"576225",0.600825823336003
"576233",-0.182558939833457
"576237",0.935435826693058
"576243",-0.0221109275343378
"576244",0.00440164482846468
"576252",-0.584498349495516
"576254",0.328584542397136
"576257",-0.46769201886284
"576259",-0.48939059773897
"576263",-1.40817350322664
"576264",0.391404239219109
"576276",0.122034958160582
"576285",0.812779699886157
"576304",-0.162162797278064
"576305",-0.231617510443134
"576306",1.91680247466682
"576310",0.311713939115445
"576325",-0.364424746170743
"576326",0.0146583024952967
"576331",-0.219292731809127
"576348",1.05772293394063
"576349",-0.194218375090919
"576350",-0.00564884884649915
"576369",0.130959875111184
"576373",-0.349531036842244
"576394",1.05538057429099
"576399",0.293251864713861
"576400",-0.421672184909187
"576403",-0.400497087231441
"576405",-0.214663606717839
"576418",0.143293153853359
"576419",-1.81543005711647
"576427",-1.35908796260005
"576430",0.0897376596159165
"576431",-0.749527255698484
"576446",-0.505214614853035
"576448",1.5415093039431
"576455",0.209366054863334
"576458",0.372559977590392
"576459",-0.283860981455731
"576460",-1.08502194657144
"576462",0.853888697740121
"576465",0.319181782291496
"576466",0.759225838858217
"576469",0.192823152591833
"576472",-0.498602083267672
"576476",0.286020596920051
"576479",0.175710375339857
"576484",0.122622492454992
"576486",-0.657685273814071
"576495",-0.299383723291617
"576498",0.105709986896152
"576502",0.121202275597443
"576505",0.309458984862452
"576508",1.14410400871894
"576515",-1.07974557873471
"576516",-0.366209624283034
"576519",0.61751418012364
"576524",1.1654096762882
"576540",0.454384934378708
"576544",-0.0690305173074169
"576551",1.02694676887549
"576563",-0.42683711053603
"576564",-1.35953384065908
"576569",0.734889986896919
"576571",-0.310020600502498
"576573",-1.23820748415661
"576574",-0.197181299796001
"576596",-0.302231063648239
"576601",-1.30358002242387
"576609",0.579194470969388
"576614",0.792815114024761
"576623",-1.11410416936427
"576624",-1.19949656507394
"576629",0.0703310033851207
"576641",-0.243691887448715
"576642",-0.0723260366406966
"576643",1.15588367440229
"576650",1.2227548266586
"576654",-0.205664731306823
"576657",0.454031412215201
"576658",-0.0481936451506064
"576665",1.57418317118779
"576667",-0.0614989407229386
"576668",0.219288560878645
"576671",-0.901987226723938
"576676",0.0212477589745162
"576678",1.56063846566923
"576680",-0.567353112979537
"576681",-0.499700346361568
"576685",0.0112318088520881
"576688",-0.45084175480625
"576693",0.326273823669265
"576709",0.269188308988086
"576711",0.641830952448855
"576717",0.962147259976929
"576731",-1.73504240064735
"576738",-0.0481691020920825
"576753",0.269567685681548
"576764",1.4022693811345
"576775",0.0817103189749849
"576779",-0.154327455762092
"576780",-0.81964824075107
"576782",-0.911626993734431
"576786",0.579500024974719
"576803",1.55614610657813
"576814",-0.555074910324764
"576818",-0.373724734373471
"576820",-1.52479930099121
"576831",0.573196577997281
"576841",-1.17230696797794
"576851",0.187420716006143
"576867",0.398127449753007
"576884",0.26045943138301
"576885",0.459957494474166
"576892",0.600253140305375
"576894",-1.23860273690809
"576903",1.11126622251123
"576910",0.876241876765679
"576917",0.239021879037905
"576920",-0.988787864422161
"576942",-0.665558323620595
"576951",-0.800273530305832
"576953",-0.762348202799133
"576954",0.2479587234993
"576964",-0.0367543061923225
"576968",0.146057287771054
"576969",-0.840154211938418
"576970",0.108157469514842
"576973",1.96687432688824
"576977",-0.747004139414428
"576978",-0.190422666157784
"576979",-0.942843183722921
"576981",-0.157704565785465
"576982",0.422281076067835
"576990",1.13720569395218
"576995",0.654471407435121
"576996",0.0555865154547201
"576998",0.412184909339231
"577005",-0.409917267013626
"577011",-1.25822526462213
"577017",-1.55752598540941
"577019",0.57778055817708
"577020",-0.943343801080969
"577029",0.800402118599333
"577035",0.452612996477622
"577036",-0.573359199609145
"577037",1.49975109255732
"577039",-0.970630916805565
"577040",-1.19757454758232
"577044",-0.688020671102166
"577053",1.06460294733209
"577057",-0.373564180443322
"577060",0.401778911805057
"577063",0.394402873963243
"577064",0.0975217085581163
"577084",-0.687324224164228
"577098",1.87590857777197
"577102",-0.440994512370666
"577103",0.814933734824755
"577111",0.932407009416788
"577114",-0.585803810067641
"577126",1.22886389714283
"577131",0.783692179499327
"577149",1.72267075936203
"577151",-0.232941421305968
"577156",0.123124646809113
"577158",-0.234937851858918
"577162",-0.586270231238855
"577163",0.136065768923896
"577167",0.17589280543421
"577168",-0.246728609587573
"577170",-0.0215461608940579
"577171",0.036872611729944
"577179",0.23539867669141
"577181",0.748106417421901
"577182",-0.454675885610668
"577193",1.10291840948308
"577200",0.764189951059175
"577202",-0.245193632430323
"577207",-1.10119377696412
"577209",-0.32845729695665
"577210",0.993989017322939
"577217",-0.395271955776869
"577218",0.536370215351757
"577222",0.483133498418125
"577225",-0.342410022523186
"577231",0.204283073418607
"577234",-0.0614455756271646
"577240",0.260045870098414
"577246",0.72000529189985
"577249",0.819877994341814
"577255",-0.773726066007331
"577260",1.75084085767087
"577268",0.409169871970165
"577281",0.413703289572287
"577286",1.83327412962041
"577291",-0.688837625830406
"577292",-0.710434376567379
"577299",-0.725228222645809
"577303",1.02249629107016
"577315",-0.034116348327209
"577320",0.55516662288438
"577327",-1.59830292244127
"577329",0.1718405842811
"577336",1.76421017135497
"577339",0.585178776833352
"577345",-0.359674522340164
"577346",-0.352088263788071
"577357",-0.537626086370183
"577362",0.00437482763160228
"577363",0.425148811431787
"577371",-2.1916448647086
"577383",0.191919447755904
"577386",-0.122572139903214
"577389",0.94080553000162
"577395",-0.0723617549614252
"577399",0.883379553126962
"577408",0.448463253094067
"577413",-0.191953417992778
"577414",-0.135715408769371
"577416",0.538388385470606
"577417",-0.139735293537149
"577418",-3.16655264614919
"577425",0.110554615098195
"577427",-0.501966487103136
"577430",-2.24085760908044
"577431",0.222605731695345
"577439",-0.0756861534738048
"577441",-1.90983943165651
"577443",-0.609222273353582
"577447",1.1262759263001
"577449",-0.927746693680657
"577459",-0.102619448473989
"577460",0.129077331446095
"577463",0.293573461116195
"577464",0.131262918838143
"577465",-0.111400024856426
"577472",-1.16586809310413
"577491",0.160288235773226
"577493",-0.413867684764816
"577495",2.60925938029875
"577497",-0.435590417466885
"577505",-0.543002086042043
"577509",0.0269418756913236
"577531",-0.196002618859587
"577545",0.66441390602706
"577548",0.438285371716336
"577549",-2.20024245858366
"577550",-0.52627539729953
"577551",0.0828249786102446
"577563",0.339096887310328
"577566",0.921285102039553
"577567",0.730558974983383
"577580",-0.340398372904879
"577583",0.700573925750475
"577596",-0.630744482212867
"577600",0.0314878370928477
"577602",-0.881733182953995
"577611",1.96179130935838
"577617",-1.34603708024961
"577618",0.0550037932999669
"577624",0.192061311613271
"577628",0.547663203590901
"577630",-0.796037503771981
"577631",0.17746512047401
"577637",0.100037871324725
"577639",0.0266760241639171
"577653",-0.615869589380599
"577654",0.011236331063963
"577656",1.89603761955144
"577663",0.35541272367594
"577665",1.00987153223475
"577667",0.293082632508584
"577670",0.340681425842429
"577673",0.923164078587524
"577675",-0.840993254955963
"577678",-0.262404755510785
"577688",-0.389449285705373
"577690",-0.12221464840136
"577698",0.0208277170257991
"577699",-0.406483772914417
"577704",1.30939925026372
"577708",0.553777899176229
"577709",-0.493866606670224
"577713",0.800581587276293
"577722",0.0668432966548037
"577727",0.0818694415909067
"577730",-0.486281227256797
"577743",0.57725461134449
"577746",-1.19949203852151
"577750",-0.2361223353021
"577753",-0.00390208659578735
"577756",0.0696157151274428
"577759",0.0772227531444334
"577772",-0.421600148364987
"577783",0.781377643938192
"577794",0.388374584831496
"577796",-0.0154652971921215
"577797",0.0713561787325704
"577804",-0.42196367603412
"577805",0.0406941176691686
"577808",-0.860517966605105
"577809",0.880116347525472
"577810",0.685203070370255
"577812",-0.444343529473452
"577822",0.124497547299163
"577828",-0.417547793170988
"577830",1.26648736219475
"577843",-1.09276860313175
"577881",-0.177136508855981
"577882",0.246589167141004
"577884",-0.237158690027369
"577885",-1.01758736538338
"577886",-1.06395852320169
"577887",-0.692771463292411
"577899",0.84059878513295
"577900",0.088406002432701
"577901",0.139271361449691
"577919",0.340188422992689
"577922",-0.567760653492976
"577928",0.00443176602797799
"577933",0.452517586978981
"577954",-0.903036419002248
"577969",0.639873998009557
"577986",-0.561363121198261
"577989",-1.10709410215901
"577999",-0.769037975426748
"578000",0.183670805930758
"578001",-1.05912151386354
"578002",0.700285916225834
"578003",-0.622297522173416
"578006",0.464079288946753
"578017",0.331760798204628
"578020",-0.381521064432586
"578021",0.147421328218065
"578034",-0.336010890036473
"578055",1.89293460447894
"578066",0.981445893904825
"578067",-1.94483013271898
"578071",0.288475766175448
"578075",0.762658145118202
"578077",-0.453200339670774
"578080",1.54006712354917
"578083",0.271752038504662
"578087",-0.215356559398371
"578093",-0.510637510017328
"578100",0.577342458770473
"578105",-0.757642914627551
"578114",0.33657244302112
"578115",0.670823158751828
"578125",-0.377316186033264
"578130",0.362455361053954
"578133",0.393639491702814
"578145",0.736515690545681
"578149",0.693150603317257
"578155",0.640352388221757
"578158",-0.472940339444037
"578165",0.326830893052368
"578167",0.081568636627349
"578188",0.0350002375081911
"578192",-1.37794819324713
"578193",0.335711032969263
"578201",0.317273685872144
"578205",0.309623455252054
"578206",0.140374845954387
"578215",0.0864074423875612
"578220",0.0717281177508018
"578225",-0.108678615651525
"578227",0.66174372598772
"578228",0.395446051847219
"578232",-1.14066919454742
"578241",0.800508502321314
"578243",0.270046482116362
"578247",-0.155582846808549
"578253",2.79412698305038
"578254",0.0655330778173493
"578258",-0.251654270160835
"578261",-0.687640972093
"578262",-0.383753308673647
"578270",-0.246626931549627
"578274",0.136969220686169
"578275",-0.644494876644909
"578280",0.798031886902767
"578284",0.0938675537428966
"578295",0.415892738901994
"578297",-0.80228995513802
"578298",-0.184350195944411
"578305",0.170563670188882
"578308",-0.195036420029846
"578310",0.184439480841326
"578315",-0.0103273245188471
"578317",0.294806064256927
"578324",0.0518018334990727
"578329",-1.51207751497399
"578334",-0.361342925203114
"578337",0.809070306008604
"578344",-1.1355076728751
"578353",-0.320111885330826
"578356",-0.303762802726967
"578361",0.413627260167422
"578365",-0.732037710527398
"578371",0.337826310773397
"578394",-0.465803575438128
"578403",0.909879132539253
"578404",0.113124169775301
"578405",0.982054790113909
"578412",-0.0338646142202139
"578419",0.133076259676532
"578422",0.177668130825156
"578423",-1.26078091395526
"578427",0.00308262195821041
"578438",0.429593177065581
"578446",0.666759212601732
"578451",0.0390585929115399
"578453",1.10536903670061
"578454",1.40054214522863
"578459",1.49184717641379
"578460",-0.6575148394116
"578461",0.403703449023256
"578462",-1.90400553796301
"578463",-0.831894882532721
"578464",0.760710508760191
"578467",-0.944460977065184
"578468",0.795025100849381
"578470",-0.97893396608298
"578471",-0.309922477993509
"578480",-1.58493020393183
"578481",0.406917737948034
"578485",0.117885695213412
"578493",0.0181789570383884
"578500",-0.542728700556567
"578507",-0.454318134141283
"578518",1.20058870053252
"578526",0.875974177961629
"578532",0.196562938434522
"578535",0.0336027309873265
"578536",0.239442416425725
"578540",-0.290038535625026
"578545",0.376220524540707
"578546",-0.531613701120737
"578549",-0.565368542181836
"578559",0.843404914441701
"578561",-0.426115494185216
"578566",-0.106347316592944
"578571",0.827253954219375
"578588",0.101783864002442
"578596",0.285702803533703
"578603",-1.0565557478633
"578606",0.383284753375372
"578627",0.0201801464510802
"578629",1.19062527646248
"578630",-0.486755587300919
"578635",1.03783578747386
"578649",0.0440035066157641
"578654",0.379163518655772
"578672",-0.236835298392712
"578673",0.0174610007949448
"578676",-0.558583288487589
"578680",0.372427251139209
"578688",-0.905569942414369
"578691",-0.944927965191415
"578693",-0.120538946423322
"578697",-0.842778934146728
"578712",0.439418735848193
"578717",-0.0756773613504023
"578720",-1.88765638289152
"578721",0.53838974839128
"578725",0.056917369231614
"578726",0.598275252452882
"578731",-0.00668161988857375
"578737",1.8879474470821
"578743",-0.322861276503599
"578749",0.268725921539001
"578750",-0.155159794220591
"578762",-0.996590684379992
"578764",-0.684495605829911
"578768",-0.577638620444439
"578771",0.186292889526404
"578782",0.387265516006054
"578790",-2.88999894983152
"578794",-0.477570188796568
"578795",0.468908685836385
"578804",-0.314619480131239
"578811",0.732599089694006
"578813",-0.178428152688819
"578817",-0.0392271047613513
"578821",-0.77034871797108
"578823",0.109603083875828
"578830",0.619492552232096
"578832",0.304243144535349
"578850",-0.425387416026276
"578881",0.0392689319948187
"578884",0.473450007276507
"578887",0.884670459469797
"578888",-0.24053042266116
"578890",-0.881664661040573
"578892",-0.356907983013585
"578894",-0.0800833698263959
"578904",-0.758429025837006
"578920",-0.342075713141433
"578921",-1.69903639449823
"578927",0.456115455129578
"578934",-0.283462932212284
"578936",0.185881722829415
"578937",-0.582307059054748
"578943",0.292218274003452
"578949",1.12298839518387
"578952",1.00008848049918
"578954",-0.104364707333185
"578962",0.12500516101023
"578977",0.626789246105635
"578981",0.280105754902776
"578984",-1.2704309146833
"579001",-0.918332219253051
"579013",-0.410768426543337
"579015",-0.784263532652732
"579016",0.784656856306331
"579019",-0.737731145168909
"579020",0.14143011196455
"579033",0.968371650632131
"579039",0.402128033827618
"579041",0.311020486194652
"579043",-0.503047495805966
"579047",0.0089567158258436
"579053",0.568563994209994
"579056",0.364889687681192
"579069",-0.117854981396403
"579073",0.285046980367529
"579081",-1.00801157999149
"579085",1.09524577942584
"579106",0.974883079800282
"579107",0.191175930815368
"579108",-0.260805616822851
"579111",-0.366587761935347
"579112",-0.183480967353906
"579114",0.275407858671694
"579119",-1.02003377887248
"579123",-1.39663124275746
"579124",0.451992720032806
"579128",-0.509096084148832
"579135",1.73438959572758
"579137",-0.629000904793985
"579150",-0.730169801725164
"579152",1.02577205787585
"579153",-0.944675967540967
"579158",-0.613967781708681
"579161",-0.229394156984446
"579174",0.927820627077883
"579183",0.864197164360887
"579190",-0.0683765888232392
"579207",-0.26896841812084
"579214",0.268752009721306
"579215",-0.032130696847437
"579218",0.478036177744404
"579219",0.592068218261398
"579223",1.08894607080113
"579225",-0.5647572909139
"579227",0.239318758102545
"579228",0.198364536358652
"579236",0.663009200275886
"579238",1.25108929808761
"579239",-0.474497338293772
"579255",-0.228191955946429
"579264",-0.483442477477692
"579266",-0.0954400800971276
"579272",-0.142207877309943
"579282",0.820076054970474
"579284",-0.401486694999152
"579291",-0.316317823069198
"579293",-0.360021346576402
"579294",0.158322036627941
"579302",0.078544447769096
"579315",0.53314147017774
"579317",-1.92494595738678
"579321",-0.272869192406694
"579323",1.18283021850951
"579325",0.317350379838782
"579341",-1.44061313194993
"579342",0.287226939070002
"579345",0.960289241880733
"579347",-0.122426210678644
"579361",-0.765017654545231
"579362",0.0122000013930854
"579368",0.212245531792434
"579376",-1.9399992817166
"579389",0.00386337283931071
"579392",0.0668473091618591
"579395",0.36301177625302
"579397",-0.044085451809125
"579402",-0.041434610220062
"579405",-1.30329874837207
"579411",-0.0449250900493925
"579414",2.28142720242784
"579418",0.631704596975867
"579431",-0.336039867045881
"579434",-0.379660238697787
"579436",-0.503783629476963
"579450",0.969610641995114
"579451",-0.351166768788604
"579456",-0.564370474180733
"579458",-1.27743462186808
"579471",-0.768209679609996
"579474",-0.222147691133758
"579478",-0.579420641857874
"579479",-0.202748353494563
"579482",-0.747563439271245
"579485",-0.124093287907147
"579487",0.672505145281984
"579498",-0.183289995957485
"579500",-0.587239813117364
"579506",-0.0743309097837306
"579509",-1.3179738615547
"579510",-0.581448333202934
"579511",-0.23398060091896
"579513",-0.220767283618617
"579526",-0.0375474828271535
"579528",0.645449045532438
"579529",1.103576825947
"579533",-0.513342914493441
"579534",-1.20469354782516
"579556",1.23960336751106
"579562",0.483100133347974
"579571",0.693188292863296
"579572",1.09066949328132
"579573",-0.115729785203344
"579574",0.070941930769766
"579599",-0.446527261261896
"579605",0.153291768361475
"579607",-0.257880695275021
"579608",0.380283601164361
"579609",1.04483990946047
"579635",1.09442738614416
"579636",0.322962206395889
"579637",-0.480422010878885
"579643",-0.40728765544256
"579661",-0.00372659097833248
"579662",-0.60701607681481
"579663",0.415009538922938
"579669",-0.136028453082726
"579670",-0.208501192962115
"579681",-0.789507416438867
"579683",1.00252816988141
"579689",-0.602183262669876
"579693",-0.189107161699376
"579694",0.16386456962239
"579703",0.240989101519304
"579706",-0.0895304115709784
"579707",-0.0776952813364189
"579719",-1.1019967119375
"579722",-0.906529358641772
"579737",-0.609973312568777
"579744",0.15405065416823
"579751",1.99929593006376
"579752",0.0214812559750932
"579756",0.407898756207264
"579773",0.19093839248395
"579775",0.169792615228473
"579782",0.321406627202197
"579783",0.322573784427219
"579795",1.71508731563271
"579796",0.623098896399556
"579797",-0.9050174014258
"579799",-0.00135077936753744
"579810",-0.332362535808326
"579815",0.848700995397889
"579817",0.0408487196838851
"579836",0.249196913194261
"579851",0.467096291385614
"579852",-1.83079309585941
"579855",0.111326414469419
"579860",-0.335363147178319
"579862",0.0450022447373461
"579866",-0.082999615180772
"579868",1.03483527771708
"579871",-0.762714828334927
"579879",-0.559905412834393
"579887",2.55177085019316
"579890",0.722985500928447
"579897",-0.494466450502359
"579900",0.718851828059593
"579902",-0.279926760840917
"579905",1.88284795207377
"579912",0.510107751769136
"579926",-0.144482228303999
"579931",-1.55029845511673
"579933",0.00207306447025881
"579934",1.3374374588728
"579938",-1.12369067553077
"579939",-0.196456694642443
"579948",-0.591704333666056
"579961",0.0653676623985673
"579975",-0.0366195206386038
"579985",-0.620565525268887
"579992",0.166799459865999
"579993",0.131312753772551
"579999",0.801347426473144
"580001",-1.99366713628673
"580002",0.0484747161136131
"580004",-2.64697487588617
"580005",0.00259878761338894
"580007",-0.172430366677587
"580010",-1.13066118632941
"580011",-0.860895303688339
"580012",-0.520210955153848
"580013",-0.721794121065006
"580015",-0.425993333486505
"580016",-0.405466925200545
"580019",0.449084377567103
"580024",1.08588452743955
"580027",0.318065530252412
"580036",-0.454849087942867
"580043",1.18808871904218
"580047",-0.415004528846618
"580050",-0.294484711253225
"580054",-0.0459337703974986
"580057",-0.200521401672138
"580065",0.379563998775166
"580066",-0.780240618640153
"580068",-0.921541904349392
"580070",-0.0730462482265556
"580074",0.118316050595355
"580079",0.408738910044536
"580081",0.717857892867465
"580085",0.0506054437890783
"580087",0.466688989980178
"580091",-0.998388383899073
"580100",-0.150316951228423
"580111",0.683768943993152
"580120",-1.0967691896217
"580124",-0.134127336050025
"580128",0.858405485318725
"580130",0.314367741258589
"580131",0.206867063175373
"580136",-0.130170755974366
"580138",0.70499118431738
"580143",0.702620694575745
"580148",-0.60518241742537
"580176",0.796147625290044
"580177",0.209512856742978
"580180",-0.954142697381084
"580183",0.99742117242995
"580188",-0.412258002968918
"580213",0.481592341324822
"580214",-1.21927958228772
"580223",0.55996303694971
"580232",-0.175852872780574
"580248",0.0110701220924608
"580253",-0.587748414625747
"580266",-0.742573130933659
"580281",-0.25413348364126
"580288",0.0392976073695484
"580289",-0.0456404759274324
"580298",0.428391253437464
"580304",-0.535595380442344
"580307",-2.28699307192727
"580312",-0.598641360382161
"580332",0.471888677012802
"580335",-1.23651816308339
"580345",1.17248551374074
"580346",0.413529617567654
"580354",-0.416704086949389
"580357",-0.0426506778937126
"580365",1.30538881037748
"580369",0.377019399715394
"580370",0.427311551364079
"580372",-0.66854158715782
"580379",0.333275119271617
"580380",-0.316310356059348
"580385",-1.01794285734469
