"","Class.L1","V1"
"4317","Immunity","ECB-GENEPAGE-23031140"
"4318","Immunity","ECB-GENEPAGE-23032958"
"4319","Immunity","ECB-GENEPAGE-23049486"
"4320","Immunity","ECB-GENEPAGE-23039333"
"4321","Immunity","ECB-GENEPAGE-23133430"
"4322","Immunity","ECB-GENEPAGE-23133442"
"4323","Immunity","ECB-GENEPAGE-23133161"
"4324","Immunity","ECB-GENEPAGE-23061841"
"4325","Immunity","ECB-GENEPAGE-23188432"
"4326","Immunity","ECB-GENEPAGE-23147217"
"4327","Immunity","ECB-GENEPAGE-23059419"
"4328","Immunity","ECB-GENEPAGE-23034729"
"4329","Immunity","ECB-GENEPAGE-23133149"
"4330","Immunity","ECB-GENEPAGE-23093800"
"4331","Immunity","ECB-GENEPAGE-23141014"
"4332","Immunity","ECB-GENEPAGE-23134414"
"4333","Immunity","ECB-GENEPAGE-23073982"
"4334","Immunity","ECB-GENEPAGE-23098999"
"4335","Immunity","ECB-GENEPAGE-23123551"
"4336","Immunity","ECB-GENEPAGE-23123551"
"4337","Immunity","ECB-GENEPAGE-23123551"
"4338","Immunity","ECB-GENEPAGE-23123551"
"4339","Immunity","ECB-GENEPAGE-23123551"
"4340","Immunity","ECB-GENEPAGE-23194132"
"4341","Immunity","ECB-GENEPAGE-23112762"
"4342","Immunity","ECB-GENEPAGE-23098999"
"4343","Immunity","ECB-GENEPAGE-23123551"
"4344","Immunity","ECB-GENEPAGE-23107051"
"4345","Immunity","ECB-GENEPAGE-23051422"
"4346","Immunity","ECB-GENEPAGE-23123551"
"4347","Immunity","ECB-GENEPAGE-23074419"
"4348","Immunity","ECB-GENEPAGE-23123551"
"4349","Immunity","ECB-GENEPAGE-23124733"
"4350","Immunity","ECB-GENEPAGE-23038833"
"4351","Immunity","ECB-GENEPAGE-23123551"
"4352","Immunity","ECB-GENEPAGE-23098999"
"4353","Immunity","ECB-GENEPAGE-23041033"
"4354","Immunity","ECB-GENEPAGE-23166987"
"4355","Immunity","ECB-GENEPAGE-23023428"
"4356","Immunity","ECB-GENEPAGE-23123551"
"4357","Immunity","ECB-GENEPAGE-23125066"
"4358","Immunity","ECB-GENEPAGE-23106997"
"4359","Immunity","ECB-GENEPAGE-23065349"
"4360","Immunity","ECB-GENEPAGE-23098999"
"4361","Immunity","ECB-GENEPAGE-23106993"
"4362","Immunity","ECB-GENEPAGE-23085841"
"4363","Immunity","ECB-GENEPAGE-23121183"
"4364","Immunity","ECB-GENEPAGE-23041050"
"4365","Immunity","ECB-GENEPAGE-23010302"
"4366","Immunity","ECB-GENEPAGE-23194132"
"4367","Immunity","ECB-GENEPAGE-23123551"
"4368","Immunity","ECB-GENEPAGE-23181291"
"4369","Immunity","ECB-GENEPAGE-23105670"
"4370","Immunity","ECB-GENEPAGE-23074018"
"4371","Immunity","ECB-GENEPAGE-23125813"
"4372","Immunity","ECB-GENEPAGE-23124733"
"4373","Immunity","ECB-GENEPAGE-23038837"
"4374","Immunity","ECB-GENEPAGE-23123551"
"4375","Immunity","ECB-GENEPAGE-23066564"
"4376","Immunity","ECB-GENEPAGE-23073916"
"4377","Immunity","ECB-GENEPAGE-23143149"
"4378","Immunity","ECB-GENEPAGE-23123551"
"4379","Immunity","ECB-GENEPAGE-23112435"
"4380","Immunity","ECB-GENEPAGE-23019400"
"4381","Immunity","ECB-GENEPAGE-23073916"
"4382","Immunity","ECB-GENEPAGE-23123551"
"4383","Immunity","ECB-GENEPAGE-23066457"
"4384","Immunity","ECB-GENEPAGE-23143149"
"4385","Immunity","ECB-GENEPAGE-23107030"
"4386","Immunity","ECB-GENEPAGE-23052400"
"4387","Immunity","ECB-GENEPAGE-23128016"
"4388","Immunity","ECB-GENEPAGE-23123551"
"4389","Immunity","ECB-GENEPAGE-23107055"
"4390","Immunity","ECB-GENEPAGE-23150581"
"4391","Immunity","ECB-GENEPAGE-23167067"
"4392","Immunity","ECB-GENEPAGE-23059415"
"4393","Immunity","ECB-GENEPAGE-23032489"
"4394","Immunity","ECB-GENEPAGE-23085845"
"4395","Immunity","ECB-GENEPAGE-23085590"
"4396","Immunity","ECB-GENEPAGE-23123551"
"4397","Immunity","ECB-GENEPAGE-23129961"
"4398","Immunity","ECB-GENEPAGE-23073982"
"4399","Immunity","ECB-GENEPAGE-23167067"
"4400","Immunity","ECB-GENEPAGE-23166997"
"4401","Immunity","ECB-GENEPAGE-23124733"
"4402","Immunity","ECB-GENEPAGE-23123551"
"4403","Immunity","ECB-GENEPAGE-23073916"
"4404","Immunity","ECB-GENEPAGE-23065349"
"4405","Immunity","ECB-GENEPAGE-23073916"
"4406","Immunity","ECB-GENEPAGE-23073916"
"4407","Immunity","ECB-GENEPAGE-23099122"
"4408","Immunity","ECB-GENEPAGE-23108951"
"4409","Immunity","ECB-GENEPAGE-23098999"
"4410","Immunity","ECB-GENEPAGE-23085584"
"4411","Immunity","ECB-GENEPAGE-23065349"
"4412","Immunity","ECB-GENEPAGE-23014053"
"4413","Immunity","ECB-GENEPAGE-23065349"
"4414","Immunity","ECB-GENEPAGE-23029517"
"4415","Immunity","ECB-GENEPAGE-23074018"
"4416","Immunity","ECB-GENEPAGE-23123551"
"4417","Immunity","ECB-GENEPAGE-23059347"
"4418","Immunity","ECB-GENEPAGE-23126221"
"4419","Immunity","ECB-GENEPAGE-23038833"
"4420","Immunity","ECB-GENEPAGE-23108951"
"4421","Immunity","ECB-GENEPAGE-23025711"
"4422","Immunity","ECB-GENEPAGE-23098973"
"4423","Immunity","ECB-GENEPAGE-23030495"
"4424","Immunity","ECB-GENEPAGE-23143069"
"4425","Immunity","ECB-GENEPAGE-23051286"
"4426","Immunity","ECB-GENEPAGE-23125066"
"4427","Immunity","ECB-GENEPAGE-23123551"
"4428","Immunity","ECB-GENEPAGE-23125552"
"4429","Immunity","ECB-GENEPAGE-23099755"
"4430","Immunity","ECB-GENEPAGE-23074419"
"4431","Immunity","ECB-GENEPAGE-23128011"
"4432","Immunity","ECB-GENEPAGE-23014053"
"4433","Immunity","ECB-GENEPAGE-23059332"
"4434","Immunity","ECB-GENEPAGE-23031558"
"4435","Immunity","ECB-GENEPAGE-23065349"
"4436","Immunity","ECB-GENEPAGE-23123551"
"4437","Immunity","ECB-GENEPAGE-23123551"
"4438","Immunity","ECB-GENEPAGE-23167067"
"4439","Immunity","ECB-GENEPAGE-23125552"
"4440","Immunity","ECB-GENEPAGE-23123551"
"4441","Immunity","ECB-GENEPAGE-23077085"
"4442","Immunity","ECB-GENEPAGE-23107051"
"4443","Immunity","ECB-GENEPAGE-23108951"
"4444","Immunity","ECB-GENEPAGE-23102459"
"4445","Immunity","ECB-GENEPAGE-23074018"
"4446","Immunity","ECB-GENEPAGE-23123551"
"4447","Immunity","ECB-GENEPAGE-23010289"
"4448","Immunity","ECB-GENEPAGE-23014053"
"4449","Immunity","ECB-GENEPAGE-23121172"
"4450","Immunity","ECB-GENEPAGE-23144726"
"4451","Immunity","ECB-GENEPAGE-23167067"
"4452","Immunity","ECB-GENEPAGE-23076744"
"4453","Immunity","ECB-GENEPAGE-23176443"
"4454","Immunity","ECB-GENEPAGE-23059427"
"4455","Immunity","ECB-GENEPAGE-23071405"
"4456","Immunity","ECB-GENEPAGE-23107047"
"4457","Immunity","ECB-GENEPAGE-23071405"
"4458","Immunity","ECB-GENEPAGE-23099118"
"4459","Immunity","ECB-GENEPAGE-23126146"
"4460","Immunity","ECB-GENEPAGE-23059380"
"4461","Immunity","ECB-GENEPAGE-23084833"
"4462","Immunity","ECB-GENEPAGE-23123551"
"4463","Immunity","ECB-GENEPAGE-23143065"
"4464","Immunity","ECB-GENEPAGE-23143058"
"4465","Immunity","ECB-GENEPAGE-23010302"
"4466","Immunity","ECB-GENEPAGE-23123551"
"4467","Immunity","ECB-GENEPAGE-23074018"
"4468","Immunity","ECB-GENEPAGE-23059427"
"4469","Immunity","ECB-GENEPAGE-23123551"
"4470","Immunity","ECB-GENEPAGE-23080707"
"4471","Immunity","ECB-GENEPAGE-23038837"
"4472","Immunity","ECB-GENEPAGE-23066585"
"4473","Immunity","ECB-GENEPAGE-23126150"
"4474","Immunity","ECB-GENEPAGE-23125813"
"4475","Immunity","ECB-GENEPAGE-23123551"
"4476","Immunity","ECB-GENEPAGE-23167067"
"4477","Immunity","ECB-GENEPAGE-23085845"
"4478","Immunity","ECB-GENEPAGE-23167067"
"4479","Immunity","ECB-GENEPAGE-23123551"
"4480","Immunity","ECB-GENEPAGE-23065580"
"4481","Immunity","ECB-GENEPAGE-23059427"
"4482","Immunity","ECB-GENEPAGE-23120939"
"4483","Immunity","ECB-GENEPAGE-23066564"
"4484","Immunity","ECB-GENEPAGE-23023428"
"4485","Immunity","ECB-GENEPAGE-23073916"
"4486","Immunity","ECB-GENEPAGE-23033362"
"4487","Immunity","ECB-GENEPAGE-23126225"
"4488","Immunity","ECB-GENEPAGE-23085849"
"4489","Immunity","ECB-GENEPAGE-23065580"
"4490","Immunity","ECB-GENEPAGE-23051422"
"4491","Immunity","ECB-GENEPAGE-23039060"
"4492","Immunity","ECB-GENEPAGE-23010285"
"4493","Immunity","ECB-GENEPAGE-23123551"
"4494","Immunity","ECB-GENEPAGE-23083598"
"4495","Immunity","ECB-GENEPAGE-23107051"
"4496","Immunity","ECB-GENEPAGE-23166997"
"4497","Immunity","ECB-GENEPAGE-23107034"
"4498","Immunity","ECB-GENEPAGE-23181291"
"4499","Immunity","ECB-GENEPAGE-23123551"
"4500","Immunity","ECB-GENEPAGE-23112904"
"4501","Immunity","ECB-GENEPAGE-23077085"
"4502","Immunity","ECB-GENEPAGE-23107026"
"4503","Immunity","ECB-GENEPAGE-23023428"
"4504","Immunity","ECB-GENEPAGE-23066457"
"4505","Immunity","ECB-GENEPAGE-23098999"
"4506","Immunity","ECB-GENEPAGE-23112904"
"4507","Immunity","ECB-GENEPAGE-23099196"
"4508","Immunity","ECB-GENEPAGE-23010285"
"4509","Immunity","ECB-GENEPAGE-23108951"
"4510","Immunity","ECB-GENEPAGE-23123551"
"4511","Immunity","ECB-GENEPAGE-23123551"
"4512","Immunity","ECB-GENEPAGE-23031558"
"4513","Immunity","ECB-GENEPAGE-23177276"
"4514","Immunity","ECB-GENEPAGE-23066585"
"4515","Immunity","ECB-GENEPAGE-23032489"
"4516","Immunity","ECB-GENEPAGE-23065573"
"4517","Immunity","ECB-GENEPAGE-23181291"
"4518","Immunity","ECB-GENEPAGE-23143149"
"4519","Immunity","ECB-GENEPAGE-23059443"
"4520","Immunity","ECB-GENEPAGE-23166997"
"4521","Immunity","ECB-GENEPAGE-23081676"
"4522","Immunity","ECB-GENEPAGE-23038841"
"4523","Immunity","ECB-GENEPAGE-23010302"
"4524","Immunity","ECB-GENEPAGE-23098999"
"4525","Immunity","ECB-GENEPAGE-23196159"
"4526","Immunity","ECB-GENEPAGE-23167067"
"4527","Immunity","ECB-GENEPAGE-23085105"
"4528","Immunity","ECB-GENEPAGE-23099755"
"4529","Immunity","ECB-GENEPAGE-23124733"
"4530","Immunity","ECB-GENEPAGE-23066457"
"4531","Immunity","ECB-GENEPAGE-23099098"
"4532","Immunity","ECB-GENEPAGE-23098999"
"4533","Immunity","ECB-GENEPAGE-23085866"
"4534","Immunity","ECB-GENEPAGE-23181291"
"4535","Immunity","ECB-GENEPAGE-23066577"
"4536","Immunity","ECB-GENEPAGE-23066448"
"4537","Immunity","ECB-GENEPAGE-23099078"
"4538","Immunity","ECB-GENEPAGE-23052400"
"4539","Immunity","ECB-GENEPAGE-23177276"
"4540","Immunity","ECB-GENEPAGE-23059351"
"4541","Immunity","ECB-GENEPAGE-23172896"
"4542","Immunity","ECB-GENEPAGE-23125552"
"4543","Immunity","ECB-GENEPAGE-23051422"
"4544","Immunity","ECB-GENEPAGE-23124733"
"4545","Immunity","ECB-GENEPAGE-23059443"
"4546","Immunity","ECB-GENEPAGE-23059372"
"4547","Immunity","ECB-GENEPAGE-23123551"
"4548","Immunity","ECB-GENEPAGE-23123551"
"4549","Immunity","ECB-GENEPAGE-23112896"
"4550","Immunity","ECB-GENEPAGE-23125813"
"4551","Immunity","ECB-GENEPAGE-23033456"
"4552","Immunity","ECB-GENEPAGE-23030495"
"4553","Immunity","ECB-GENEPAGE-23107051"
"4554","Immunity","ECB-GENEPAGE-23098969"
"4555","Immunity","ECB-GENEPAGE-23073916"
"4556","Immunity","ECB-GENEPAGE-23074018"
"4557","Immunity","ECB-GENEPAGE-23123551"
"4558","Immunity","ECB-GENEPAGE-23039060"
"4559","Immunity","ECB-GENEPAGE-23019400"
"4560","Immunity","ECB-GENEPAGE-23123551"
"4561","Immunity","ECB-GENEPAGE-23051286"
"4562","Immunity","ECB-GENEPAGE-23143149"
"4563","Immunity","ECB-GENEPAGE-23126146"
"4564","Immunity","ECB-GENEPAGE-23107051"
"4565","Immunity","ECB-GENEPAGE-23143149"
"4566","Immunity","ECB-GENEPAGE-23066472"
"4567","Immunity","ECB-GENEPAGE-23098951"
"4568","Immunity","ECB-GENEPAGE-23073916"
"4569","Immunity","ECB-GENEPAGE-23010289"
"4570","Immunity","ECB-GENEPAGE-23106830"
"4571","Immunity","ECB-GENEPAGE-23059644"
"4572","Immunity","ECB-GENEPAGE-23112699"
"4573","Immunity","ECB-GENEPAGE-23143662"
"4574","Immunity","ECB-GENEPAGE-23033153"
"4575","Immunity","ECB-GENEPAGE-23033114"
"4576","Immunity","ECB-GENEPAGE-23118977"
"4577","Immunity","ECB-GENEPAGE-23059938"
"4578","Immunity","ECB-GENEPAGE-23119945"
"4579","Immunity","ECB-GENEPAGE-23128674"
"4580","Immunity","ECB-GENEPAGE-23061229"
"4581","Immunity","ECB-GENEPAGE-23059648"
"4582","Immunity","ECB-GENEPAGE-23032743"
"4583","Immunity","ECB-GENEPAGE-23059640"
"4584","Immunity","ECB-GENEPAGE-23032757"
"4585","Immunity","ECB-GENEPAGE-23097356"
"4586","Immunity","ECB-GENEPAGE-23049650"
"4587","Immunity","ECB-GENEPAGE-23188186"
"4588","Immunity","ECB-GENEPAGE-23178912"
"4589","Immunity","ECB-GENEPAGE-23118724"
"4590","Immunity","ECB-GENEPAGE-23145596"
"4591","Immunity","ECB-GENEPAGE-23032796"
"4592","Immunity","ECB-GENEPAGE-23119941"
"4593","Immunity","ECB-GENEPAGE-23054756"
"4594","Immunity","ECB-GENEPAGE-23139930"
"4595","Immunity","ECB-GENEPAGE-23071540"
"4596","Immunity","ECB-GENEPAGE-23196204"
"4597","Immunity","ECB-GENEPAGE-23094378"
"4598","Immunity","ECB-GENEPAGE-23143981"
"4599","Immunity","ECB-GENEPAGE-23033135"
"4600","Immunity","ECB-GENEPAGE-23149189"
"4601","Immunity","ECB-GENEPAGE-23144094"
"4602","Immunity","ECB-GENEPAGE-23049664"
"4603","Immunity","ECB-GENEPAGE-23118724"
"4604","Immunity","ECB-GENEPAGE-23032817"
"4605","Immunity","ECB-GENEPAGE-23119945"
"4606","Immunity","ECB-GENEPAGE-23150456"
"4607","Immunity","ECB-GENEPAGE-23030348"
"4608","Immunity","ECB-GENEPAGE-23028536"
"4609","Immunity","ECB-GENEPAGE-23054764"
"4610","Immunity","ECB-GENEPAGE-23028526"
"4611","Immunity","ECB-GENEPAGE-23054799"
"4612","Immunity","ECB-GENEPAGE-23033164"
"4613","Immunity","ECB-GENEPAGE-23172521"
"4614","Immunity","ECB-GENEPAGE-23030417"
"4615","Immunity","ECB-GENEPAGE-23029770"
"4616","Immunity","ECB-GENEPAGE-23163336"
"4617","Immunity","ECB-GENEPAGE-23032753"
"4618","Immunity","ECB-GENEPAGE-23119945"
"4619","Immunity","ECB-GENEPAGE-23048278"
"4620","Immunity","ECB-GENEPAGE-23046154"
"4621","Immunity","ECB-GENEPAGE-23119945"
"4622","Immunity","ECB-GENEPAGE-23163911"
"4623","Immunity","ECB-GENEPAGE-23090260"
"4624","Immunity","ECB-GENEPAGE-23026553"
"4625","Immunity","ECB-GENEPAGE-23044335"
"4626","Immunity","ECB-GENEPAGE-23037708"
"4627","Immunity","ECB-GENEPAGE-23113620"
"4628","Immunity","ECB-GENEPAGE-23061672"
"4629","Immunity","ECB-GENEPAGE-23029777"
"4630","Immunity","ECB-GENEPAGE-23192887"
"4631","Immunity","ECB-GENEPAGE-23119945"
"4632","Immunity","ECB-GENEPAGE-23019526"
"4633","Immunity","ECB-GENEPAGE-23069594"
"4634","Immunity","ECB-GENEPAGE-23118733"
"4635","Immunity","ECB-GENEPAGE-23159152"
"4636","Immunity","ECB-GENEPAGE-23136872"
"4637","Immunity","ECB-GENEPAGE-23032739"
"4638","Immunity","ECB-GENEPAGE-23113620"
"4639","Immunity","ECB-GENEPAGE-23080274"
"4640","Immunity","ECB-GENEPAGE-23094766"
"4641","Immunity","ECB-GENEPAGE-23015191"
"4642","Immunity","ECB-GENEPAGE-23062064"
"4643","Immunity","ECB-GENEPAGE-23113157"
"4644","Immunity","ECB-GENEPAGE-23130748"
"4645","Immunity","ECB-GENEPAGE-23054955"
"4646","Immunity","ECB-GENEPAGE-23046104"
"4647","Immunity","ECB-GENEPAGE-23036231"
"4648","Immunity","ECB-GENEPAGE-23065527"
"4649","Immunity","ECB-GENEPAGE-23119945"
"4650","Immunity","ECB-GENEPAGE-23166627"
"4651","Immunity","ECB-GENEPAGE-23042615"
"4652","Immunity","ECB-GENEPAGE-23181961"
"4653","Immunity","ECB-GENEPAGE-23059652"
"4654","Immunity","ECB-GENEPAGE-23055813"
"4655","Immunity","ECB-GENEPAGE-23044478"
"4656","Immunity","ECB-GENEPAGE-23157662"
"4657","Immunity","ECB-GENEPAGE-23159755"
"4658","Immunity","ECB-GENEPAGE-23032996"
"4659","Immunity","ECB-GENEPAGE-23097263"
"4660","Immunity","ECB-GENEPAGE-23163905"
"4661","Immunity","ECB-GENEPAGE-23152244"
"4662","Immunity","ECB-GENEPAGE-23190181"
"4663","Immunity","ECB-GENEPAGE-23098381"
"4664","Immunity","ECB-GENEPAGE-23162234"
"4665","Immunity","ECB-GENEPAGE-23169340"
"4666","Immunity","ECB-GENEPAGE-23068470"
"4667","Immunity","ECB-GENEPAGE-23168652"
"4668","Immunity","ECB-GENEPAGE-23037467"
"4669","Immunity","ECB-GENEPAGE-23038148"
"4670","Immunity","ECB-GENEPAGE-23190398"
"4671","Immunity","ECB-GENEPAGE-23046408"
"4672","Immunity","ECB-GENEPAGE-23110584"
"4673","Immunity","ECB-GENEPAGE-23028536"
"4674","Immunity","ECB-GENEPAGE-23059648"
"4675","Immunity","ECB-GENEPAGE-23024367"
"4676","Immunity","ECB-GENEPAGE-23009062"
"4677","Immunity","ECB-GENEPAGE-23070437"
"4678","Immunity","ECB-GENEPAGE-23060326"
"4679","Immunity","ECB-GENEPAGE-23063366"
"4680","Immunity","ECB-GENEPAGE-23113152"
"4681","Immunity","ECB-GENEPAGE-23043843"
"4682","Immunity","ECB-GENEPAGE-23060326"
"4683","Immunity","ECB-GENEPAGE-23069168"
"4684","Immunity","ECB-GENEPAGE-23037965"
"4685","Immunity","ECB-GENEPAGE-23139084"
"4686","Immunity","ECB-GENEPAGE-23119949"
"4687","Immunity","ECB-GENEPAGE-23159152"
"4688","Immunity","ECB-GENEPAGE-23097748"
"4689","Immunity","ECB-GENEPAGE-23093977"
"4690","Immunity","ECB-GENEPAGE-23060326"
"4691","Immunity","ECB-GENEPAGE-23119945"
"4692","Immunity","ECB-GENEPAGE-23193471"
"4693","Immunity","ECB-GENEPAGE-23151197"
"4694","Immunity","ECB-GENEPAGE-23128749"
"4695","Immunity","ECB-GENEPAGE-23118724"
"4696","Immunity","ECB-GENEPAGE-23054955"
"4697","Immunity","ECB-GENEPAGE-23030327"
"4698","Immunity","ECB-GENEPAGE-23139078"
"4699","Immunity","ECB-GENEPAGE-23119945"
"4700","Immunity","ECB-GENEPAGE-23134196"
"4701","Immunity","ECB-GENEPAGE-23037965"
"4702","Immunity","ECB-GENEPAGE-23047916"
"4703","Immunity","ECB-GENEPAGE-23046414"
"4704","Immunity","ECB-GENEPAGE-23080279"
"4705","Immunity","ECB-GENEPAGE-23119941"
"4706","Immunity","ECB-GENEPAGE-23023927"
"4707","Immunity","ECB-GENEPAGE-23055838"
"4708","Immunity","ECB-GENEPAGE-23088285"
"4709","Immunity","ECB-GENEPAGE-23113152"
"4710","Immunity","ECB-GENEPAGE-23088285"
"4711","Immunity","ECB-GENEPAGE-23162085"
"4712","Immunity","ECB-GENEPAGE-23153952"
"4713","Immunity","ECB-GENEPAGE-23128674"
"4714","Immunity","ECB-GENEPAGE-23049289"
"4715","Immunity","ECB-GENEPAGE-23119941"
"4716","Immunity","ECB-GENEPAGE-23126182"
"4717","Immunity","ECB-GENEPAGE-23055189"
"4718","Immunity","ECB-GENEPAGE-23059652"
"4719","Immunity","ECB-GENEPAGE-23152231"
"4720","Immunity","ECB-GENEPAGE-23135137"
"4721","Immunity","ECB-GENEPAGE-23161910"
"4722","Immunity","ECB-GENEPAGE-23143662"
"4723","Immunity","ECB-GENEPAGE-23196204"
"4724","Immunity","ECB-GENEPAGE-23156254"
"4725","Immunity","ECB-GENEPAGE-23184691"
"4726","Immunity","ECB-GENEPAGE-23193471"
"4727","Immunity","ECB-GENEPAGE-23119945"
"4728","Immunity","ECB-GENEPAGE-23032766"
"4729","Immunity","ECB-GENEPAGE-23176494"
"4730","Immunity","ECB-GENEPAGE-23192887"
"4731","Immunity","ECB-GENEPAGE-23159980"
"4732","Immunity","ECB-GENEPAGE-23143662"
"4733","Immunity","ECB-GENEPAGE-23119945"
"4734","Immunity","ECB-GENEPAGE-23037965"
"4735","Immunity","ECB-GENEPAGE-23187287"
"4736","Immunity","ECB-GENEPAGE-23179106"
"4737","Immunity","ECB-GENEPAGE-23072139"
"4738","Immunity","ECB-GENEPAGE-23153982"
"4739","Immunity","ECB-GENEPAGE-23039419"
"4740","Immunity","ECB-GENEPAGE-23061969"
"4741","Immunity","ECB-GENEPAGE-23156313"
"4742","Immunity","ECB-GENEPAGE-23128358"
"4743","Immunity","ECB-GENEPAGE-23013387"
"4744","Immunity","ECB-GENEPAGE-23031746"
"4745","Immunity","ECB-GENEPAGE-23017440"
"4746","Immunity","ECB-GENEPAGE-23169952"
"4747","Immunity","ECB-GENEPAGE-23033588"
"4748","Immunity","ECB-GENEPAGE-23186280"
"4749","Immunity","ECB-GENEPAGE-23082756"
"4750","Immunity","ECB-GENEPAGE-23094009"
"4751","Immunity","ECB-GENEPAGE-23114947"
"4752","Immunity","ECB-GENEPAGE-23094009"
"4753","Immunity","ECB-GENEPAGE-23027701"
"4754","Immunity","ECB-GENEPAGE-23036231"
"4755","Immunity","ECB-GENEPAGE-23112852"
"4756","Immunity","ECB-GENEPAGE-23156888"
"4757","Immunity","ECB-GENEPAGE-23042964"
"4758","Immunity","ECB-GENEPAGE-23123532"
"4759","Immunity","ECB-GENEPAGE-23022377"
"4760","Immunity","ECB-GENEPAGE-23010683"
"4761","Immunity","ECB-GENEPAGE-23014920"
"4762","Immunity","ECB-GENEPAGE-23033622"
"4763","Immunity","ECB-GENEPAGE-23048210"
"4764","Immunity","ECB-GENEPAGE-23185820"
"4765","Immunity","ECB-GENEPAGE-23123532"
"4766","Immunity","ECB-GENEPAGE-23166259"
"4767","Immunity","ECB-GENEPAGE-23156643"
"4768","Immunity","ECB-GENEPAGE-23152545"
"4769","Immunity","ECB-GENEPAGE-23192757"
"4770","Immunity","ECB-GENEPAGE-23038148"
"4771","Immunity","ECB-GENEPAGE-23039419"
"4772","Immunity","ECB-GENEPAGE-23018796"
"4773","Immunity","ECB-GENEPAGE-23108977"
"4774","Immunity","ECB-GENEPAGE-23123555"
"4775","Immunity","ECB-GENEPAGE-23135751"
"4776","Immunity","ECB-GENEPAGE-23082234"
"4777","Immunity","ECB-GENEPAGE-23048210"
"4778","Immunity","ECB-GENEPAGE-23039731"
"4779","Immunity","ECB-GENEPAGE-23042964"
"4780","Immunity","ECB-GENEPAGE-23061319"
"4781","Immunity","ECB-GENEPAGE-23082761"
"4782","Immunity","ECB-GENEPAGE-23078777"
"4783","Immunity","ECB-GENEPAGE-23093279"
"4784","Immunity","ECB-GENEPAGE-23158893"
"4785","Immunity","ECB-GENEPAGE-23174095"
"4786","Immunity","ECB-GENEPAGE-23150456"
"4787","Immunity","ECB-GENEPAGE-23039825"
"4788","Immunity","ECB-GENEPAGE-23159235"
"4789","Immunity","ECB-GENEPAGE-23145308"
"4790","Immunity","ECB-GENEPAGE-23192757"
"4791","Immunity","ECB-GENEPAGE-23184691"
"4792","Immunity","ECB-GENEPAGE-23033520"
"4793","Immunity","ECB-GENEPAGE-23094311"
"4794","Immunity","ECB-GENEPAGE-23082242"
"4795","Immunity","ECB-GENEPAGE-23184736"
"4796","Immunity","ECB-GENEPAGE-23094046"
"4797","Immunity","ECB-GENEPAGE-23096071"
"4798","Immunity","ECB-GENEPAGE-23074690"
"4799","Immunity","ECB-GENEPAGE-23171154"
"4800","Immunity","ECB-GENEPAGE-23181751"
"4801","Immunity","ECB-GENEPAGE-23173124"
"4802","Immunity","ECB-GENEPAGE-23064855"
"4803","Immunity","ECB-GENEPAGE-23064855"
"4804","Immunity","ECB-GENEPAGE-23017271"
"4805","Immunity","ECB-GENEPAGE-23019978"
"4806","Immunity","ECB-GENEPAGE-23157059"
"4807","Immunity","ECB-GENEPAGE-23117058"
"4808","Immunity","ECB-GENEPAGE-23172292"
"4809","Kinase","ECB-GENEPAGE-23129026"
"4810","Kinase","ECB-GENEPAGE-23107647"
"4811","Kinase","ECB-GENEPAGE-23105256"
"4812","Kinase","ECB-GENEPAGE-23144792"
"4813","Kinase","ECB-GENEPAGE-23061473"
"4814","Kinase","ECB-GENEPAGE-23129026"
"4815","Kinase","ECB-GENEPAGE-23149928"
"4816","Kinase","ECB-GENEPAGE-23011850"
"4817","Kinase","ECB-GENEPAGE-23105027"
"4818","Kinase","ECB-GENEPAGE-23068596"
"4819","Kinase","ECB-GENEPAGE-23134833"
"4820","Kinase","ECB-GENEPAGE-23064971"
"4821","Kinase","ECB-GENEPAGE-23062072"
"4822","Kinase","ECB-GENEPAGE-23085525"
"4823","Kinase","ECB-GENEPAGE-23068620"
"4824","Kinase","ECB-GENEPAGE-23012321"
"4825","Kinase","ECB-GENEPAGE-23075105"
"4826","Kinase","ECB-GENEPAGE-23113967"
"4827","Kinase","ECB-GENEPAGE-23152297"
"4828","Kinase","ECB-GENEPAGE-23152297"
"4829","Kinase","ECB-GENEPAGE-23147313"
"4830","Kinase","ECB-GENEPAGE-23067238"
"4831","Kinase","ECB-GENEPAGE-23147313"
"4832","Kinase","ECB-GENEPAGE-23037026"
"4833","Kinase","ECB-GENEPAGE-23038564"
"4834","Kinase","ECB-GENEPAGE-23093370"
"4835","Kinase","ECB-GENEPAGE-23146898"
"4836","Kinase","ECB-GENEPAGE-23149397"
"4837","Kinase","ECB-GENEPAGE-23126305"
"4838","Kinase","ECB-GENEPAGE-23017481"
"4839","Kinase","ECB-GENEPAGE-23017477"
"4840","Kinase","ECB-GENEPAGE-23052127"
"4841","Kinase","ECB-GENEPAGE-23162262"
"4842","Kinase","ECB-GENEPAGE-23147089"
"4843","Kinase","ECB-GENEPAGE-23075814"
"4844","Kinase","ECB-GENEPAGE-23123664"
"4845","Kinase","ECB-GENEPAGE-23043112"
"4846","Kinase","ECB-GENEPAGE-23138773"
"4847","Kinase","ECB-GENEPAGE-23187238"
"4848","Kinase","ECB-GENEPAGE-23153749"
"4849","Kinase","ECB-GENEPAGE-23166341"
"4850","Kinase","ECB-GENEPAGE-23123636"
"4851","Kinase","ECB-GENEPAGE-23084579"
"4852","Kinase","ECB-GENEPAGE-23176041"
"4853","Kinase","ECB-GENEPAGE-23068098"
"4854","Kinase","ECB-GENEPAGE-23019506"
